LED1;LED2;LED3;LED4;LED5;LED6;LED7;LED8;LED9;LED10;LED11;LED12;LED13;region;cone_type
0,0668121;0,0800853;-0,0179523;-0,0476988;0,225388;0,24568;0,0965758;0,156644;0,286602;0,55077;0,811519;0,725357;1;Dorsal;U
0,268925;0,00745414;0,19737;0,240767;0,324246;0,0810668;0,221735;-0,293027;0,0224106;0,608469;0,852464;0,961087;0,959522;Dorsal;U
-0,0374333;0,119858;0,0793061;0,0406251;0,117267;0,255589;0,0761054;-0,00122471;0,0733728;0,249172;0,562857;0,934221;1;Dorsal;U
0,197972;0,360444;0,370299;0,250431;0,494651;0,616136;0,257094;0,435827;0,466864;0,613536;0,969813;0,854676;1;Dorsal;U
0,0832343;0,171088;0,323849;0,337879;0,349513;0,197665;0,171649;0,55139;0,59904;0,653609;0,786761;1;0,876293;Dorsal;U
0,30947;0,153197;0,529379;0,131884;0,149476;-0,0367497;0,394574;0,0507937;0,355008;0,752692;0,84803;0,823858;0,585759;Dorsal;U
0,0683639;0,0675099;0,250451;-0,221757;0,199065;-0,170442;0,00666481;0,0614783;-0,263494;0,466702;0,997439;1;0,898768;Dorsal;U
-0,0209672;-0,0465059;0,00836484;-0,205832;-0,225981;-0,193533;-0,116439;-0,20172;-0,0663605;0,135896;0,666748;1;0,907605;Dorsal;U
-0,271153;-0,154926;-0,0887966;0,0535168;0,00279027;0,111711;-0,105653;0,0252806;0,254945;1;0,940946;0,922137;0,843846;Dorsal;U
-0,471424;-0,114056;1,89E-05;-0,134999;-0,242307;-0,301984;-0,201237;-0,00421897;-0,0426401;0,64128;0,725048;0,961769;1;Dorsal;U
0,00167962;0,000941776;0,0299585;-0,0994208;-0,298378;0,0582802;0,0748304;0,00741075;0,137272;0,589406;0,723886;1;0,738921;Dorsal;U
0,123103;0,348145;0,318975;0,290177;0,469083;-0,357743;-0,188761;-0,129133;-0,0525829;0,478043;0,87668;1;0,878639;Dorsal;U
0,174499;0,314748;0,383205;0,219005;0,204649;-0,0394055;-0,00620239;-0,233684;-0,439846;-0,775992;0,804413;1;0,891902;Dorsal;U
-0,173476;-0,0881946;-0,0708072;0,0571735;0,15439;0,0337733;-0,0697476;0,00262625;-0,0562869;0,0729124;0,878086;1;0,935733;Dorsal;U
-0,0778786;-0,0959725;-0,0879998;-0,0345508;-0,317994;-0,376593;-0,383785;-0,37158;-0,352414;0,363242;0,928906;0,978358;1;SZ;U
0,033816;0,0127879;-0,0160804;0,0233677;-0,00543612;-0,00885087;0,00768974;-0,0108771;0,0665923;0,146345;0,820649;0,978991;1;SZ;U
-0,0440883;-0,0262004;-0,0411143;0,0299239;-0,0845232;-0,0396536;-0,114356;0,0353304;0,0581811;0,725094;0,957189;0,970267;0,953984;SZ;U
-0,0740289;-0,180618;-0,15569;-0,0992584;-0,242692;-0,400407;-0,333725;-0,392436;-0,35559;0,176;0,955477;0,988611;1;SZ;U
-0,0666882;0,0591655;0,0932459;0,0690786;0,159167;0,0891282;0,1191;0,190856;0,224523;0,758459;0,952607;0,973206;1;SZ;U
-0,0567316;0,0166867;0,0265049;0,0355238;0,0242925;0,0587067;0,00669011;0,0533027;0,107486;0,130312;0,812977;0,979776;1;SZ;U
-0,0095653;0,0193048;-0,0172041;0,0233358;-0,0117058;0,0419474;-0,0282865;-0,0156292;-0,0036957;0,104561;0,79418;0,996802;1;SZ;U
-0,00333104;0,00232448;0,0110622;-0,00179329;0,0042586;-0,0260607;0,0250497;0,00607204;0,095077;0,131272;0,734985;0,984184;1;SZ;U
-0,169071;-0,194859;-0,0902788;-0,166808;-0,246727;-0,298751;-0,257341;-0,221843;-0,0796969;0,53856;0,945143;0,957811;1;SZ;U
-0,0422056;-0,000675174;-0,0268681;-0,0278518;0,0067049;0,0437139;1,87E-05;-0,0258308;0,000614121;0,105765;0,810967;1;0,997758;SZ;U
-0,00913214;0,00340499;0,0133055;0,0201758;0,0152597;0,0265248;0,0165939;0,0536618;0,101327;0,174395;0,722503;0,989857;1;SZ;U
0,00421195;0,0240308;-0,00421843;0,0113893;0,056036;0,0354586;0,0621172;0,0177689;0,0234802;0,141303;0,798195;1;0,983078;SZ;U
-0,0596084;-0,00746876;-0,0456;-0,0433323;-0,00460234;-0,025508;-0,00467732;-0,0234437;0,0627312;0,171524;0,812375;1;0,999683;SZ;U
-0,0254357;-0,00625066;-0,0198054;-0,00451447;-0,00359843;-0,0324125;0,0455766;0,0208187;0,0594677;0,214268;0,788505;1;0,975972;SZ;U
-0,043287;-0,0862099;-0,0685937;-0,112882;-0,0383467;-0,244305;-0,180326;-0,234247;-0,205086;0,356171;0,911024;1;0,969073;SZ;U
-0,0425196;0,00254778;-0,0542971;-0,0511634;-0,00632156;-0,0251863;-0,00460343;0,0314318;-0,00789165;0,133452;0,599294;0,995036;1;SZ;U
-0,0117316;-0,0997816;-0,0268188;0,0304503;0,0456561;-0,0345432;-0,0275182;-0,0337859;-0,0384258;0,361203;0,912136;0,982768;1;SZ;U
-0,0399425;-0,0902371;-0,172303;-0,121141;-0,130863;-0,163054;-0,208958;-0,170206;-0,191335;0,262432;0,88795;0,968478;1;SZ;U
-0,0447233;0,0017654;0,00723612;-0,0158236;-0,0411015;-0,0423457;-0,00340913;0,0426812;-0,0074839;0,0759732;0,62451;0,990539;1;SZ;U
-0,164854;-0,162292;-0,108901;-0,0745817;-0,114164;-0,134878;-0,298895;-0,317138;-0,0751966;0,590323;0,959642;1;0,993521;SZ;U
-0,0205509;-0,000253719;0,0330024;0,025268;0,0461929;0,00909525;0,00388026;0,0229379;0,0436717;0,162613;0,718493;1;0,944434;SZ;U
-0,0635331;-0,0373841;-0,000882485;0,0491371;0,0386255;0,0164991;0,00129847;0,107409;0,00935654;0,233326;0,725865;1;0,994782;SZ;U
-0,15004;-0,0929657;0,0548974;0,028054;-0,0961112;-0,25465;-0,351435;-0,465458;-0,301788;0,337094;0,955051;1;0,959424;SZ;U
0,0255852;0,0510011;0,00723145;0,0234901;0,00395781;0,0472369;0,03519;0,0840786;0,0602654;0,228544;0,779796;0,990752;1;SZ;U
-0,00260889;-0,0149258;-0,0346611;0,0227855;-0,00108216;-0,0416072;-0,0305921;-0,0129254;-0,0152024;0,0660518;0,716574;0,976419;1;SZ;U
-0,0681202;-0,011476;0,0212403;-0,00356614;-0,0280563;-0,149092;-0,159761;-0,16734;-0,179663;0,267432;0,948108;0,995138;1;SZ;U
-0,00994265;0,0619824;0,0641365;0,0412184;0,119402;0,0913226;0,107108;0,152051;0,194584;0,737098;1;0,974351;0,987325;SZ;U
-0,0521954;0,0199619;0,0996373;0,0653272;-0,0215412;-0,189995;-0,181683;-0,281303;-0,100833;0,187943;0,878431;1;0,986922;SZ;U
-0,139862;-0,205692;-0,175019;-0,230005;-0,185059;-0,451557;-0,32995;-0,339986;-0,2206;0,21373;0,864409;0,972178;1;SZ;U
-0,108621;-0,181655;-0,12225;-0,295891;-0,196173;-0,167658;-0,153573;-0,213644;-0,107785;0,394525;0,901546;0,99398;1;SZ;U
-0,0163797;0,0174652;-0,0447218;0,0302218;-0,0266779;-0,00215816;0,012355;-0,00890402;-0,027292;0,14372;0,783408;1;0,982147;SZ;U
-0,0902058;-0,0655776;-0,133986;-0,0554301;-0,361835;-0,308748;-0,569131;-0,378297;-0,235891;0,397535;0,955626;0,969067;1;SZ;U
-0,00691722;-0,0336026;0,038711;0,0724564;0,0768858;0,0971564;-0,0148388;0,100719;0,298941;0,813281;1;0,980317;0,97201;SZ;U
-0,0658269;-0,0738587;-0,0477179;-0,111119;-0,262845;-0,215247;-0,274523;-0,281147;-0,247904;0,449748;0,982673;0,994235;1;SZ;U
-0,0591723;-0,0517619;-0,0172615;-0,0639993;-0,0747956;-0,0539818;-0,0449075;-0,0415425;0,0257927;0,243338;0,860724;1;0,94202;SZ;U
-0,044394;-0,00267785;0,0187712;0,0449651;-0,0321059;0,000574618;0,0321934;0,0099898;-0,0451297;0,061265;0,584069;0,993878;1;SZ;U
-0,0481636;-0,0357678;-0,0310001;-0,0176578;-0,0239095;0,0081158;0,00529173;0,0332052;-0,020038;0,0240446;0,602812;1;0,995185;SZ;U
0,0451872;0,0752586;0,244004;0,381892;0,368864;0,290302;0,155846;0,0561406;0,0923426;0,217258;0,833715;1;0,972717;SZ;U
-0,151759;-0,103117;-0,0939632;0,114817;-0,12763;-0,275176;-0,1973;-0,187912;-0,10302;0,424012;0,936255;0,947948;0,989866;SZ;U
-0,16311;-0,346122;-0,389504;-0,463395;-0,284917;-0,329633;-0,221251;-0,0970063;-0,123379;0,711485;0,948455;1;0,919197;SZ;U
-0,14983;-0,112401;-0,0966174;-0,0182822;-0,0252891;-0,0428116;-0,123247;-0,0790745;-0,121962;0,396799;0,97344;1;0,993333;SZ;U
-0,0559755;-0,0483692;-0,116888;-0,0425356;-0,133745;-0,313537;-0,234523;-0,242889;-0,255266;0,313343;0,927956;0,968546;0,956014;SZ;U
-0,0477773;-0,00571029;0,0148116;-0,00208532;-0,147542;-0,339532;-0,34166;-0,310215;-0,261027;0,512827;0,919429;0,979245;0,958441;SZ;U
-0,131006;-0,169288;-0,180238;-0,113231;-0,179301;-0,303508;-0,266309;-0,244833;-0,146963;0,18848;0,854609;0,964718;1;SZ;U
0,0557495;-0,0109193;0,0908616;0,0489224;-0,126343;-0,172912;-0,278664;-0,2474;-0,202815;0,228114;0,899279;1;0,985126;SZ;U
-0,0241313;0,0584377;0,0153762;-0,0488568;-0,248531;-0,322923;-0,349392;-0,342044;-0,108966;0,514989;0,899318;0,955583;1;SZ;U
-0,101324;0,00340466;0,0147625;0,106247;0,0729947;-0,132395;-0,12007;-0,185634;-0,154498;0,251101;0,919349;0,995424;1;SZ;U
-0,0256338;-0,0641621;0,0727134;0,0180818;-0,100252;-0,255664;-0,224239;-0,155411;-0,161043;0,385175;0,961508;0,999988;1;SZ;U
0,0391445;-0,00486825;-0,0381979;0,00135926;-0,206189;-0,338364;-0,391651;-0,317996;-0,250357;0,392327;0,920024;1;0,983231;SZ;U
0,0124235;-0,0238377;-0,0683837;0,043217;-0,0355444;-0,112848;-0,140511;-0,0653989;-0,0187494;0,290971;0,914505;0,980437;1;SZ;U
-0,023216;0,0260864;-0,0251752;0,0223446;0,0230067;-0,109678;-0,169112;-0,177438;-0,0585351;0,443865;0,935066;0,984048;1;SZ;U
0,0245868;0,178915;0,0721772;0,194543;0,150203;0,111548;0,0411431;0,210738;0,219216;0,762802;0,974716;0,997623;1;SZ;U
-0,063602;0,0519141;0,0471003;0,0833227;-0,0702334;-0,233494;-0,184325;-0,239681;-0,255796;0,409704;0,928145;1;0,993442;SZ;U
-0,0261805;-0,0682748;-0,060165;-0,0443404;-0,223853;-0,345189;-0,366967;-0,485507;-0,461601;0,315099;0,958319;0,945216;0,973246;SZ;U
-0,180882;-0,129771;-0,238154;-0,160026;-0,30466;-0,383784;-0,386498;-0,261702;-0,209118;0,569388;0,966511;1;0,928287;SZ;U
0,00731965;0,0527362;0,0168984;0,0678675;0,0210436;0,00340658;0,0803817;0,0319926;-0,0267534;0,0244759;0,572327;1;0,978654;SZ;U
-0,0298622;-0,0382092;-0,121057;0,000956558;-0,0577106;-0,188218;-0,22647;-0,27926;-0,165721;0,326504;0,945158;0,972458;1;SZ;U
-0,0399835;0,0255625;-4,37E-05;0,123581;-0,165776;-0,20061;-0,200431;-0,123242;-0,0943167;0,447714;0,92391;1;0,986619;SZ;U
-0,182947;-0,259654;-0,410983;-0,362245;-0,488621;-0,497243;-0,459308;-0,434688;-0,241552;0,208142;0,938845;1;0,957588;SZ;U
-0,063141;-0,0371109;-0,020466;-0,0546858;-0,193432;-0,265734;-0,301196;-0,146115;-0,185304;0,424464;0,923695;1;0,969091;SZ;U
-0,0307138;-0,00372432;0,0220188;-0,00904129;-0,0369161;-0,295463;-0,335773;-0,331356;-0,152656;0,528785;0,942994;0,99102;0,983777;SZ;U
-0,139911;-0,0725984;-0,192987;-0,159689;-0,0979385;0,0370029;0,0705719;0,114909;0,0830099;0,657606;0,989191;1;0,974388;SZ;U
-0,0595178;-0,112953;-0,0341185;-0,0876221;-0,161896;-0,297033;-0,234439;-0,202135;-0,151083;0,618344;0,927644;0,928137;0,908193;SZ;U
-0,196148;-0,202536;-0,188144;-0,160819;-0,281331;-0,417758;-0,313488;-0,374496;-0,227173;0,19339;0,862196;0,989925;1;SZ;U
0,015665;0,0432779;-0,113722;0,0439229;-0,0253839;0,0228513;0,0173509;0,0146093;0,00391308;0,0188565;0,557896;1;0,970002;SZ;U
-0,0184353;-0,102614;-0,0733274;0,0186308;-0,0827318;-0,112254;-0,164617;-0,115057;-0,118756;0,165055;0,772052;0,91527;1;SZ;U
-0,156726;-0,1215;-0,0887828;-0,0504236;-0,139578;-0,355955;-0,169764;-0,0436464;-0,0259427;0,54597;0,941333;0,97814;1;SZ;U
-0,0606334;-0,0403409;0,0145792;-0,0634084;-0,059341;-0,110926;-0,219186;-0,159735;0,00106706;0,609222;0,958682;0,997535;0,991633;SZ;U
-0,116333;-0,128075;-0,0444878;0,101918;-0,133612;-0,241738;-0,429047;-0,240759;0,0201599;0,6637;0,959571;0,982959;0,976349;SZ;U
-0,0253319;-0,0149784;0,0917312;0,0313058;-0,0338028;-0,208796;-0,207718;-0,283287;-0,215244;-0,0250204;0,856628;0,949963;1;SZ;U
-0,0176217;-0,11025;-0,0916396;-0,128091;-0,360477;-0,423508;-0,329391;-0,338639;-0,250053;0,239583;0,845429;0,948276;0,991117;SZ;U
0,00538837;-0,032264;0,109791;0,156651;0,139808;0,0221828;0,0394556;0,0558076;0,0546557;0,46651;0,871688;0,980772;1;SZ;U
-0,0632695;-0,136642;-0,0754193;-0,085803;-0,127258;-0,323899;-0,214545;-0,22021;-0,11105;0,469286;0,911057;1;0,939138;SZ;U
-0,131209;0,0375379;0,115499;-0,0755681;0,0428515;-0,0622973;-0,00405722;-0,00689894;0,119137;0,605795;0,954529;0,966076;1;SZ;U
-0,053367;-0,0066604;0,100872;0,0367361;-0,00310948;-0,0595063;0,0383909;-0,00896314;-0,0212423;0,423855;0,816081;0,941705;1;SZ;U
0,0427539;0,0563395;0,0840735;0,131333;0,0101731;0,0291044;-0,0240213;-0,00459681;0,130333;0,332139;0,82067;0,975769;1;SZ;U
0,0763808;0,108933;0,0876279;0,192149;0,189046;0,173258;0,130572;0,207473;0,223353;0,796373;0,921571;1;0,925606;SZ;U
-0,0793648;-0,0998033;-0,0498813;0,00933364;-0,179972;-0,138787;-0,312294;-0,146862;-0,0861022;0,341501;0,86988;1;0,987531;SZ;U
-0,0399555;-0,0602733;-0,00644068;-0,00261992;-0,194401;0,0662662;0,0387034;0,0296474;0,0868165;0,450193;0,828032;0,980226;1;SZ;U
-0,0162371;0,107187;0,054337;0,0670422;-0,134562;-0,202355;-0,305187;-0,164241;-0,109791;0,294478;0,913808;0,99594;0,953043;SZ;U
-0,149665;-0,125752;-0,0581189;0,0302905;-0,109492;-0,0458094;0,101058;0,150856;0,286476;0,80408;0,972879;1;0,991776;SZ;U
0,017825;0,0230945;0,0404473;0,0879626;-0,0565228;-0,124763;-0,0073825;-0,0676738;0,0526678;0,252661;0,784748;0,986092;1;SZ;U
-0,098255;-0,00692443;0,0112356;0,0195298;-0,0726198;-0,159834;-0,175258;-0,106459;-0,120218;0,207062;0,735065;0,946023;1;SZ;U
0,0451607;-0,0896042;-0,117738;-0,147984;-0,181057;-0,2102;-0,0570592;0,0857629;0,150737;0,887477;0,99465;1;0,998623;SZ;U
-0,249749;-0,108225;-0,0595874;0,0372985;-0,0422754;-0,0945199;-0,152141;-0,0616118;0,0423027;0,499812;0,940522;1;0,988525;SZ;U
-0,0709701;0,0729446;0,141453;0,15269;0,177502;-0,00991861;0,0226018;-0,0592024;-0,133563;0,352677;0,960071;1;0,988553;SZ;U
-0,168373;-0,19816;-0,17652;-0,252962;-0,180755;-0,240076;-0,182559;-0,00622936;-0,00324697;0,771941;0,890594;1;0,858813;SZ;U
-0,040805;-0,113269;0,0470937;0,0859643;-0,165832;-0,152707;-0,115504;-0,0743566;-0,0111608;0,340425;0,784091;1;0,978639;SZ;U
-0,0459889;-0,0963317;-0,236271;-0,299674;-0,356454;-0,480299;-0,415767;-0,223346;-0,155289;0,587239;0,957047;0,847782;1;SZ;U
-0,19643;0,0482181;0,276124;0,0448072;0,169582;0,0170206;0,162714;0,137131;0,143916;0,881779;0,905509;0,934643;1;SZ;U
0,0452869;0,121279;0,203076;0,216647;0,240172;0,0775266;0,242426;0,2787;0,235121;0,795948;0,961264;0,918856;0,958118;SZ;U
-0,0382032;-0,0568302;-0,0450624;0,0122631;-0,107769;0,0349869;0,04176;0,00195728;0,223384;0,612814;0,887998;0,959464;1;SZ;U
-0,0888066;0,0277803;-0,000862597;0,181896;-0,0782038;-0,474945;-0,292876;-0,23189;-0,244545;0,441407;0,928915;0,927462;0,987853;SZ;U
0,0670302;-0,0452634;0,0108031;0,0545139;-0,120971;-0,00264889;0,0105548;0,0107202;-0,140869;0,237579;0,930986;0,939975;1;SZ;U
-0,186755;-0,0524823;-0,145216;0,0243408;-0,00437117;-0,212035;0,0938244;0,0172148;0,113307;0,489164;0,87254;1;0,995994;SZ;U
-0,108579;0,00989264;-0,0870751;-0,0301419;-0,2553;-0,173495;-0,257744;-0,122899;-0,0488019;0,415314;0,931953;0,928881;1;SZ;U
-0,0225092;-0,056258;-0,0378828;0,115963;0,0297832;-0,152403;0,0256014;-0,127971;0,0697175;0,358006;0,826133;0,952687;1;SZ;U
-0,448718;-0,157956;-0,152958;-0,126345;-0,352615;-0,43388;-0,358075;-0,289403;-0,0498445;0,497888;0,840684;0,902116;0,914163;SZ;U
0,0525813;-0,0682399;0,168512;0,0639344;0,155921;0,0857161;-0,112739;-0,0892716;0,22945;0,634798;0,934664;1;0,995622;SZ;U
-0,000713655;0,0316303;2,16E-02;0,114127;0,0557338;0,0935636;0,134505;0,211954;0,0924672;0,397581;0,882029;1;0,973634;SZ;U
0,00322912;-0,0397512;0,125961;0,109818;0,0261121;-0,0727257;0,00802341;-0,0502735;0,0575381;0,496155;0,824806;0,941359;1;SZ;U
-0,0466569;-0,127968;0,0144704;0,0917464;0,00826674;-0,324666;-0,116346;-0,0672299;-0,233244;0,210192;0,85242;1;0,941591;SZ;U
-0,0438375;0,0813771;-0,0484526;-0,104243;-0,163895;-0,271255;-0,173303;-0,125731;-0,088124;0,427576;0,863178;1;0,975071;SZ;U
0,0375214;-0,10738;-0,120135;0,10068;-0,171627;-0,312113;-0,216374;-0,0570379;0,00663127;0,398214;0,943834;0,963255;1;SZ;U
-0,119703;-0,00961966;-0,0623834;-0,000165835;-0,100605;-0,139323;-0,0823831;-0,133259;-0,0436528;0,423243;0,78966;0,931097;1;SZ;U
-0,0729096;-0,109972;-0,286041;0,0235691;0,0212644;0,00376498;0,0706161;-0,0696448;0,0724172;0,303234;0,841503;1;0,974754;SZ;U
-0,1474;-0,135044;0,0702358;-0,00696307;-0,0289286;-0,00920096;-0,109147;0,0111763;0,00568923;0,348988;0,798124;0,941683;1;SZ;U
0,0670515;-0,145853;-0,227032;-0,260909;-0,164369;-0,285841;0,0313515;0,0252903;0,136653;0,656266;1;0,923862;0,922264;SZ;U
-0,0690244;-0,102503;-0,134124;-0,128766;0,017771;-0,309004;-0,336622;-0,218924;-0,302316;0,310663;0,781412;0,967395;1;SZ;U
0,0593783;0,0213004;0,15413;0,110427;0,0650469;0,170905;0,0834429;0,172277;-0,00335815;0,152301;0,689867;1;0,910173;SZ;U
-0,199031;-0,0139924;0,0826461;0,0830422;0,0645968;-0,0358268;0,0297076;0,00379738;-0,0437693;0,321149;0,782782;0,971801;1;SZ;U
-0,168525;-0,259951;-0,229039;-0,1462;-0,309717;-0,40709;-0,353716;-0,252135;-0,28112;0,29953;0,842064;1;0,987726;SZ;U
-0,000547822;0,140523;0,138521;0,0693428;0,0478663;0,202391;0,0368653;0,181126;0,171688;0,276547;0,687929;0,95689;1;SZ;U
0,169638;0,127993;0,143699;0,21879;0,176757;0,0835856;-0,0486722;0,0282831;0,145251;0,470033;0,887561;0,986129;1;SZ;U
-0,0606688;0,0513718;0,0181234;0,0564561;-0,0241048;-0,0613888;-0,151193;-0,0599343;0,0543563;0,447815;0,726855;1;0,943252;SZ;U
-0,0572565;-0,0873417;0,0701137;0,00409898;-0,0550903;-0,0683386;-0,200058;-0,105538;-0,0754941;0,290797;0,834585;0,93206;1;SZ;U
-0,147567;-0,0200554;0,0029232;0,0318794;0,0847958;-0,00600734;0,0183581;-0,122972;0,0827804;0,35921;0,722682;1;0,997518;SZ;U
-0,113694;-0,0455464;-0,0572243;0,0146338;-0,115762;0,0201552;-0,0864089;0,0413953;0,210474;0,489066;0,920085;1;0,996095;SZ;U
-0,111157;0,124036;0,00688128;-0,0600568;0,103568;-0,148914;0,0114561;0,0834352;0,285142;0,749704;0,908782;0,995402;1;SZ;U
-0,157703;0,052253;0,0609108;0,125601;-0,133916;-0,0301085;-0,0578596;-0,0166699;-0,0102387;0,387712;0,831255;1;0,934455;SZ;U
-0,0296761;-0,0145352;-0,0223035;0,107914;0,0273863;-0,0246756;-0,00769611;0,0399307;-0,0160937;0,098573;0,529672;1;0,96632;SZ;U
-0,322258;-0,0502688;0,000482541;-0,00949461;-0,211999;-0,151635;-0,0755356;-0,32347;-0,0430664;0,390997;0,85775;0,99986;1;SZ;U
-0,11566;0,0303324;-0,0754058;-0,000936275;0,035881;0,0757613;0,0417653;-0,0916272;0,148933;0,60036;1;0,98687;0,917891;SZ;U
-0,265527;-0,0232473;0,217451;0,0355364;-0,183733;-0,0902901;0,00270483;0,0169543;-0,200925;0,278513;0,978973;1;0,989674;SZ;U
0,21766;0,0896862;0,194899;0,164604;0,0131741;0,0787571;0,119139;-0,0567189;0,318505;0,629564;0,783638;0,952682;1;SZ;U
-0,381368;-0,268098;0,143309;-0,36774;-0,137292;-0,173085;-0,0493546;0,0155652;0,114958;0,247086;0,708408;0,965639;1;SZ;U
-0,184041;0,0478973;0,117045;0,259009;0,0909609;0,143402;0,227864;0,157927;-0,0134971;0,429293;0,82506;0,826299;1;SZ;U
-0,118973;-0,0791492;-0,273896;-0,155755;-0,153081;-0,232592;-0,229844;-0,18354;-0,0703001;0,3903;0,939144;0,916004;0,925832;Ventral;U
0,109866;0,121236;0,265349;0,273172;0,226794;0,172502;0,130459;0,0377909;0,191334;0,628128;0,946292;0,977452;1;Ventral;U
-0,716386;-0,662244;-0,484146;-0,587453;-0,516149;-0,972657;-1;-0,626871;-0,56148;0,37317;0,733853;0,807422;0,737004;Ventral;U
0,155883;0,161281;0,208743;0,0431252;0,107304;0,1056;-0,0919777;0,0409407;0,105882;0,469863;0,90082;0,967904;1;Ventral;U
-0,129937;-0,0433601;-0,179948;-0,247883;-0,314243;-0,273156;-0,170069;-0,169905;-0,0822778;0,517379;1;0,937465;0,923347;Ventral;U
-0,0177527;0,0166046;-0,0846241;0,208136;0,0972408;0,0018015;-0,13618;-0,1864;-0,0628917;0,140853;0,785221;0,958874;1;Ventral;U
-0,126989;0,0552219;0,0306611;0,150171;0,154821;0,119135;-0,228712;-0,0038821;0,37353;0,6693;0,835148;1;0,908148;Ventral;U
0,0837589;-0,0120127;0,13349;0,245059;0,211738;0,0797146;0,090766;0,124312;0,0523437;0,406903;0,936742;0,979282;1;Ventral;U
-0,0915454;-0,0556724;-0,0554959;0,0680431;-0,205173;-0,270507;-0,27471;-0,161877;-0,115682;0,270794;0,815709;0,984468;0,928134;Ventral;U
-0,153353;-0,137574;-0,00131638;-0,00645294;-0,215295;-0,290465;-1,75E-01;-0,210537;-0,0201038;0,302;0,857454;1;0,922403;Ventral;U
0,017179;-0,123575;-0,278529;-0,304038;-0,396265;-0,35261;-0,662613;-0,546564;-0,331883;0,417382;0,91041;1;0,901208;Ventral;U
0,136456;0,170011;0,0980152;0,235455;0,247056;0,17331;0,147348;0,0806467;0,0570314;0,218955;0,840574;0,990387;1;Ventral;U
0,0635573;0,0576963;-0,063506;0,101214;-0,0663887;-0,224953;-0,319641;-0,198884;-0,208569;-0,118846;0,720402;0,970049;0,982261;Ventral;U
0,0548162;-0,352642;-0,087575;-0,17751;-0,332259;-0,463953;-0,733418;-0,309436;-0,156738;0,534654;0,804082;0,948863;1;Ventral;U
-0,149725;-0,423077;-0,327889;-0,281799;-0,258088;-0,419224;-0,59999;-0,273921;-0,296959;0,18018;0,899241;0,999808;1;Ventral;U
-0,222123;-0,148292;-0,167032;-0,447432;-0,437064;-0,430418;-0,37606;-0,218154;-0,261173;0,536801;0,956603;0,98673;0,943248;Ventral;U
-0,0109749;-0,106173;-0,0235206;-0,161178;-0,362324;-0,19077;-0,279864;-0,378506;-0,296831;0,254876;0,790363;0,911881;1;Ventral;U
-0,084532;-0,177535;-0,00915308;0,145326;-0,100426;-0,247685;-0,196992;-0,16452;0,00314305;0,286011;0,816445;1;0,948378;Ventral;U
0,0522441;-0,174792;0,0796546;0,160684;-0,114657;-0,28223;-0,393968;-0,513651;-0,454516;0,196068;0,769006;0,944403;1;Ventral;U
-0,0135124;0,170592;-0,0161514;0,123638;0,166554;0,06337;0,0369803;-0,174156;0,172826;0,0417935;0,76628;0,994984;1;Ventral;U
0,040399;0,0258239;-0,0536936;0,14074;0,0992487;0,0540423;0,0557166;0,0405377;0,294605;0,839015;0,817543;0,931099;1;Ventral;U
0,13338;0,0275779;0,22071;-0,0642265;-0,179315;-0,15036;-0,174072;-0,162497;-0,0490613;0,22788;0,860534;1;0,99549;Ventral;U
0,0891919;0,0856487;0,0351966;0,169635;0,154609;0,0208969;0,0709677;0,225797;0,2345;0,66011;0,915301;1;0,938528;Ventral;U
-0,0534565;-0,432318;-0,256871;-0,257106;-0,0136851;-0,196229;-0,12362;-0,102909;-0,0623433;0,58919;1;0,936659;0,992814;Ventral;U
-0,0147604;-0,172991;-0,304994;-0,281102;-0,176776;-0,430157;-0,149735;-0,0766083;0,0240675;0,698404;0,958619;0,949131;1;Ventral;U
0,0340833;-0,302924;-0,125087;-0,121438;-0,14097;-0,367959;-0,349747;-0,264446;-0,118061;0,276498;0,972865;1;0,931835;Ventral;U
-0,0633438;0,0145737;0,0721404;0,0430011;0,222621;0,0719485;-0,203712;-0,124558;0,101011;0,927702;0,955586;0,913449;1;Ventral;U
0,108519;0,251089;0,157288;0,132831;-0,101854;0,215617;0,0435099;0,00766814;-0,0534778;0,480489;0,895234;0,967233;0,890221;Ventral;U
-0,0287437;-0,100433;-0,0915171;-0,1839;-0,108628;-0,109909;-0,220314;-0,436322;-0,17831;0,266918;0,853273;1;0,950471;Ventral;U
0,00734007;0,0599094;0,106692;0,167072;0,199838;0,102333;0,0859732;0,0579325;0,0714243;0,370522;0,865249;0,983732;0,956565;Ventral;U
-0,0102138;0,0516605;-0,122571;-0,104887;-0,233931;-0,295327;-0,180491;-0,148866;0,0259748;0,469345;0,845897;1;0,8702;Ventral;U
-0,32696;0,126172;-0,0896717;0,149278;-0,066323;-0,133855;-0,0815286;0,0399019;0,0210231;0,575764;0,871026;1;0,889116;Ventral;U
0,0799584;0,0382908;-0,0607857;0,0870156;0,201335;0,215127;-0,0400153;-0,109584;0,183663;0,673299;0,777791;0,787759;1;Ventral;U
0,154872;0,0436955;0,105499;-0,0891;-0,335552;-0,12273;-0,151077;-0,204978;-0,254112;0,416137;0,916328;0,907792;1;Ventral;U
-0,0906139;0,0317633;0,0790597;0,10399;-0,0650017;-0,29894;-0,13972;-0,498168;-0,236584;0,178983;0,733738;0,903452;1;Ventral;U
-0,140549;0,0991831;0,0905407;-0,0687448;0,195152;0,217414;0,0483915;0,000362778;0,143711;0,6893;0,897238;0,934733;1;Ventral;U
