LED1;LED2;LED3;LED4;LED5;LED6;LED7;LED8;LED9;LED10;LED11;LED12;LED13;region;cone_type
-0,0828125;-0,142017;-0,211812;-0,158364;-0,126314;-0,0153346;0,935717;0,999894;1;0,926124;0,656188;0,231038;0,00408996;Nasal;G
0,0267399;-0,0705466;-0,158181;-0,55856;-0,145357;0,560906;0,890593;1;0,985292;0,937441;0,710634;0,505758;0,471315;Nasal;G
-0,154247;-0,429089;-0,711593;-1;-0,925916;-0,102339;0,600117;0,52354;0,650306;0,541129;0,38856;0,129789;0,134015;Nasal;G
-0,206881;-0,453496;-0,730716;-1;-0,894393;0,0222855;0,298767;0,3123;0,293218;0,24592;0,195552;0,0492696;0,00638587;Nasal;G
0,010238;-0,346317;-0,682411;-1;-0,767623;-0,185643;0,438645;0,475693;0,502409;0,406864;0,318149;0,0887622;0,0176664;Nasal;G
-0,0457451;-0,392724;-0,559865;-0,785975;-1;-0,103783;0,3041;0,422062;0,340702;0,303417;0,262611;0,125652;-0,0169134;Nasal;G
-0,40796;-0,603234;-0,537893;-0,7654;-0,887774;0,204447;0,801485;0,943958;1;0,874981;0,755622;0,503402;0,404843;Nasal;G
-0,0623525;-0,0818202;-0,336568;-0,72507;-1;-0,270189;0,145955;0,250231;0,332382;0,287224;0,229456;0,0685415;0,0643276;Nasal;G
-0,16902;-0,487432;-0,616;-0,926543;-0,527151;0,504075;0,846412;1;0,959234;0,806251;0,505311;0,162463;0,0627109;Nasal;G
0,00976238;-0,120097;-0,18787;-0,185073;-0,177413;-0,0771795;0,814115;0,960359;1;0,730822;0,490006;0,138772;-0,044806;Nasal;G
-0,161461;-0,469282;-0,789198;-1;-0,829269;0,409131;0,761388;0,813462;0,77333;0,740183;0,605455;0,384844;0,118838;Nasal;G
-0,062028;-0,334954;-0,528337;-0,947098;-1;0,0802156;0,329708;0,42991;0,413833;0,374023;0,160898;-0,0331844;-0,331117;Nasal;G
-0,268815;-0,644388;-0,731596;-1;-0,91576;0,108042;0,342209;0,32844;0,388173;0,326584;0,194664;0,052403;0,0176018;Nasal;G
-0,237784;-0,186564;-0,699787;-1;-0,834471;-0,159652;0,435908;0,393002;0,45886;0,376189;0,367834;0,0802558;0,159742;Nasal;G
-0,0748338;-0,44052;-0,535473;-0,967093;-1;-0,631661;0,637338;0,781726;0,819174;0,846063;0,575265;0,324149;-0,201588;Nasal;G
-0,202782;-0,484797;-0,631504;-1;-0,816026;-0,255555;0,275695;0,361221;0,336756;0,30297;0,272553;0,25512;0,147239;Nasal;G
-0,17848;-0,512465;-0,838475;-1;-0,97382;-0,25927;0,301366;0,562734;0,610636;0,520191;0,258335;0,17901;-0,0147288;Nasal;G
-0,108708;-0,587554;-0,47928;-0,897872;-1;-0,348552;0,293168;0,422017;0,372221;0,296731;0,344634;0,042658;-0,0027724;Nasal;G
-0,0131655;-0,0680586;-0,153789;-0,124855;-0,142682;-0,19444;0,841364;0,979617;1;0,847497;0,477033;-0,0140605;-0,0317961;Nasal;G
-0,337779;-0,501476;-0,745395;-1;-0,260671;0,156035;0,280588;0,281113;0,302197;0,274549;0,16058;0,12289;0,0909761;Nasal;G
0,0308896;-0,356301;-0,420105;-0,933954;-1;0,010768;0,783627;0,87986;0,971352;0,737962;0,320532;-0,0373312;-0,291719;Nasal;G
-0,261113;-0,507198;-0,674962;-0,962383;-1;-0,0308308;0,265705;0,450685;0,423169;0,286688;0,288267;0,0820919;0,126112;Nasal;G
-0,0566451;-0,424865;-0,6988;-1;-0,473843;0,417333;0,898502;0,997134;0,94817;0,76929;0,652066;0,527624;0,40643;Nasal;G
-0,152832;-0,255687;-0,667023;-1;-0,710612;0,0752874;0,356768;0,563684;0,507368;0,427989;0,225199;0,0122035;-0,0357655;Nasal;G
-0,147578;-0,284727;-0,73613;-1;-0,881656;-0,24588;0,452112;0,809607;0,864559;0,791015;0,437393;-0,0284231;-0,066592;Nasal;G
-0,0840835;-0,287736;-0,363243;-0,451893;-0,390757;-0,166767;0,670852;0,897909;1;0,496141;-0,0136049;-0,236126;-0,164348;Nasal;G
-0,218301;-0,345617;-0,518153;-0,239638;-0,0409196;0,596064;0,804945;0,838469;1;0,877643;0,498589;0,528866;0,354719;Nasal;G
-0,18581;-0,551563;-0,92333;-1;-0,586993;0,150764;0,690907;0,79559;0,721831;0,768241;0,509554;0,344738;0,177685;Nasal;G
0,015406;-0,115099;-0,324916;-0,46826;-0,839996;-0,320233;0,170166;0,338981;0,323626;0,128805;-0,446464;-0,699748;-1;Nasal;G
-0,192915;-0,351786;-0,69744;-1;-0,912373;-0,169012;0,182745;0,312697;0,337624;0,221956;-0,0315033;-0,176893;-0,324325;Nasal;G
-0,201745;-0,503011;-0,728053;-0,998136;-1;-0,0186353;0,238516;0,210077;0,292935;0,163127;-0,0525117;-0,185402;-0,476345;Nasal;G
-0,0384275;-0,321551;-0,418787;-0,699755;-1;-0,365683;0,252161;0,354389;0,276688;0,196445;0,160539;0,100695;-0,0465113;Nasal;G
-0,245042;-0,520236;-0,750939;-1;-0,941837;-0,108558;0,506086;0,518334;0,648029;0,467862;0,240911;0,224249;-0,0212164;Nasal;G
-0,00993994;-0,168064;-0,276058;-0,23626;-0,233682;-0,15161;0,935552;0,959079;1;0,839189;0,419741;0,0769673;-0,193832;Nasal;G
-0,121582;-0,613713;-0,602415;-0,895841;-1;0,233741;0,422887;0,386411;0,377726;0,355455;0,282576;0,157798;0,0995507;Nasal;G
-0,0456928;-0,3786;-0,622294;-1;-0,754222;0,233862;0,729617;0,950108;0,912215;0,809246;0,663964;0,305227;-0,0769561;Nasal;G
-0,249117;-0,31528;-0,512501;-0,516513;-0,41197;0,290931;0,640529;0,961411;1;0,819042;0,581161;0,374333;0,546952;Nasal;G
-0,0560786;-0,111502;-0,109574;-0,177334;-0,109395;-0,0818989;0,791155;0,883679;1;0,765171;0,373466;0,020062;-0,00256573;Nasal;G
0,0413111;-0,155875;-0,31399;-1;-0,819296;0,077392;0,265172;0,390823;0,462985;0,326386;0,168887;0,0372855;-0,0149707;Nasal;G
-0,0566588;-0,213634;-0,553881;-1;-0,308207;0,142231;0,265025;0,327635;0,261789;0,351647;0,407798;0,206373;0,0794553;Nasal;G
-0,140692;-0,407607;-0,653071;-1;-0,919121;-0,164608;0,285059;0,430286;0,442573;0,382538;0,176682;-0,0416028;-0,270036;Nasal;G
0,0595393;-0,407758;-0,706425;-1;-0,865131;0,181548;0,6696;0,668108;0,713695;0,56638;0,503657;0,143627;-0,188176;Nasal;G
-0,318504;-0,318984;-0,229105;-0,158923;0,0512523;0,691733;0,926288;1;0,875595;0,787313;0,70682;0,458354;0,0739155;Nasal;G
-0,234296;-0,492612;-0,679731;-1;-0,608928;-0,0964031;0,355066;0,501036;0,480844;0,430982;0,439354;0,0124825;-0,127374;Nasal;G
0,056539;-0,200314;-0,272828;-0,311787;-0,241581;0,388044;0,798327;0,879028;1;0,7847;0,4692;0,131242;0,0292218;Nasal;G
-0,0118824;-0,134344;-0,127948;-0,198347;-0,248651;0,0395735;0,755114;0,938733;1;0,756883;0,272168;-0,0139707;-0,0670602;Nasal;G
-0,082747;-0,152269;-0,215224;-0,214454;-0,270136;-0,154392;0,768424;1;0,970783;0,697717;0,170581;0,0984961;-0,0162301;Nasal;G
0,0414617;-0,359209;-0,427669;-1;-0,401597;0,509346;0,887503;0,851973;0,950863;0,858721;0,480818;0,136942;-0,182376;Nasal;G
-0,28168;-0,188665;-0,284498;-0,385782;-0,249091;-0,250188;0,618125;0,955079;1;0,67334;0,238848;-0,116874;-0,0368444;Nasal;G
-0,0153345;-0,463892;-0,735206;-0,879374;-1;-0,0949401;0,348447;0,252221;0,334842;0,286603;-0,075124;-0,226864;-0,201619;Nasal;G
-0,184779;-0,424235;-0,819427;-0,642497;-0,577926;0,264998;0,81667;0,829697;0,903069;1;0,451043;0,388609;0,413458;Nasal;G
-0,0895513;-0,321117;-0,619448;-0,836966;-0,483256;0,531071;0,600878;0,763253;0,779643;0,617375;0,138216;-0,128838;-0,703811;Nasal;G
0,081468;-0,421296;-0,452374;0,00571305;-0,612473;0,420063;0,725378;1;0,770562;0,576099;0,326817;0,0648925;-0,139835;Nasal;G
-0,208665;-0,415511;-0,446443;-1;-0,794168;0,324663;0,553925;0,518651;0,538318;0,433867;0,20261;-0,0700447;-0,0299231;Nasal;G
-0,0857436;-0,222452;-0,482509;-1;-0,853923;0,071755;0,560315;0,49962;0,486474;0,386983;0,338337;-0,0762559;-0,332834;Nasal;G
-0,0305473;-0,086999;-0,176828;-0,291184;-0,265778;-0,165307;0,748836;0,987739;1;0,784383;0,293891;-0,0780766;0,0157158;Nasal;G
-0,0784446;-0,196747;-0,290331;-0,226661;-0,205793;-0,112162;0,736487;0,965256;1;0,593596;0,395929;-0,0300519;-0,223792;Nasal;G
-0,00118957;-0,341369;-0,421363;-0,404566;-1;0,0387679;0,613883;0,815507;0,827277;0,593422;0,356092;-0,195778;-0,157039;Nasal;G
-0,351232;-0,554921;-0,69314;-1;-0,807095;0,033519;0,173792;0,18139;0,249033;0,312547;0,0293541;-0,285418;-0,282822;Nasal;G
-0,141448;-0,199693;-0,273777;-0,288557;-0,293166;-0,148449;0,739149;0,928828;1;0,751348;0,394889;0,0733256;-0,112883;Nasal;G
-0,425081;-0,414128;-0,737472;-1;-0,898657;-0,0848156;0,408367;0,468119;0,608469;0,470637;0,160438;-0,321094;-0,603468;Nasal;G
-0,162623;-0,299371;-0,622435;-0,805828;-1;0,035098;0,316797;0,436441;0,454587;0,455461;0,0982453;-0,14323;-0,359445;Nasal;G
0,100906;-0,347049;-0,47317;-0,699638;-0,683792;0,0408425;0,586282;0,796067;1;0,702117;0,654397;0,0077734;-0,0660343;Nasal;G
-0,0454078;-0,144993;-0,17166;-0,256668;-0,122544;-0,126679;0,687726;0,91073;1;0,690354;0,0288488;-0,0120581;0,10028;Nasal;G
0,0735692;-0,112446;-0,342378;-0,930991;-1;-0,615158;-0,357662;0,27403;0,208088;0,220121;-0,0077537;-0,597156;-0,29781;Nasal;G
-0,249148;-0,407751;-0,3193;-0,237346;-0,534418;0,69828;0,88292;0,964994;1;0,9912;0,850839;0,338177;0,160569;Nasal;G
-0,08791;-0,672236;-0,787573;-1;-0,481438;0,540094;0,806709;0,732134;0,812523;0,857988;0,493654;-0,0212577;0,127476;Nasal;G
-0,0573371;-0,201714;-0,548179;-0,897332;-1;-0,250759;0,275455;0,374011;0,272057;0,183559;-0,312877;-0,459506;-0,669955;Nasal;G
-0,00736701;-0,524221;-0,675711;-0,876278;-1;-0,475323;0,133632;0,231436;0,222609;0,282611;0,0397585;-0,108997;-0,0695237;Nasal;G
-0,0168772;-0,151751;-0,177277;-0,762773;-0,570071;0,361461;0,590459;0,948658;1;0,683646;0,598644;0,205731;0,268855;Nasal;G
-0,256633;-0,368533;-0,67096;-0,74195;-1;-0,0170505;0,313555;0,431341;0,444005;0,347585;0,0952326;-0,159434;-0,16985;Nasal;G
-0,148792;-0,383099;-0,537783;-0,704166;-0,939991;-0,374212;0,0151201;0,263469;0,228668;0,064593;-0,66281;-0,732472;-1;Nasal;G
-0,190238;-0,475083;-0,656627;-1;-0,656848;0,264941;0,34644;0,398233;0,446989;0,192049;0,0680824;-0,236281;-0,336065;Nasal;G
-0,0656911;-0,215155;-0,390743;-0,570876;-1;-0,508306;-0,142719;0,159703;0,177432;0,107603;-0,1315;-0,196648;-0,266938;Nasal;G
0,293413;0,353682;0,0595309;-0,0203864;-0,627996;-0,402268;0,534357;1;0,865739;0,61489;-0,00689594;-0,65048;-0,833193;Nasal;G
0,294396;-0,0319607;-0,30488;-1;-0,592227;0,27004;0,585895;0,650271;0,509508;0,574488;-0,101052;-0,162709;-0,502196;Nasal;G
0,0877344;-0,150449;-0,507844;-0,706166;-0,507497;-0,362535;0,410076;0,591247;0,595713;0,0957699;-0,781443;-0,782395;-1;Nasal;G
0,0206354;0,083894;-0,477563;-0,290128;-1;-0,336429;0,365024;0,726852;0,655715;0,405749;-0,409737;-0,217399;-0,861223;Nasal;G
-0,116658;-0,148886;-0,23692;-0,238935;-0,27583;-0,203733;0,56842;0,925505;1;0,646955;-0,0793443;-0,244976;-0,208505;Nasal;G
0,128207;0,27155;-0,675292;-0,672285;-1;-0,284354;-0,192088;0,94029;0,532782;0,546438;-0,155442;-0,0487099;-0,525709;Nasal;G
-0,350816;-0,627687;-0,815097;-0,945026;-1;0,296127;0,785222;0,599553;0,538718;0,65014;0,042023;-0,314827;-0,713185;Nasal;G
-0,108567;0,0714414;-0,643443;-1;-0,412595;0,0331521;0,0171661;0,213839;0,346433;0,188396;-0,249634;-0,25538;-0,449439;Nasal;G
0,185944;-0,391056;-0,502524;-0,928253;-1;-0,261237;0,333236;0,235324;0,363635;0,145715;-0,431388;-0,414895;-0,2968;Nasal;G
-0,0330908;-0,153695;-0,464591;-1;-0,943709;-0,356213;0,205596;0,244559;0,35135;-0,133309;-0,435361;-0,368749;-0,436677;Nasal;G
-0,0183269;-0,153854;-0,332119;-1;-0,721264;0,0129626;0,0399585;0,349588;0,278021;0,342519;-0,150917;-0,306684;-0,586824;Nasal;G
-0,123047;-0,332063;-0,68781;-1;-0,931195;-0,00763594;0,263646;0,363066;0,364235;0,361912;0,250189;0,112914;0,0953231;Dorsal;G
-0,14323;-0,217287;-0,630639;-1;-0,753913;0,112627;0,364088;0,398521;0,41067;0,392198;0,270161;0,140949;0,155863;Dorsal;G
-0,0795221;-0,435765;-0,630809;-1;-0,704847;0,0741494;0,642174;0,74735;0,738744;0,694333;0,572443;0,394967;0,257229;Dorsal;G
-0,231807;-0,235911;-0,494789;-0,946571;-1;-0,246756;0,106849;0,211483;0,258591;0,215229;0,1592;0,0731195;-0,0292026;Dorsal;G
-0,160098;-0,392479;-0,747454;-0,973424;-1;-0,583521;0,348003;0,416372;0,490979;0,416237;0,21093;0,187477;-0,0197216;Dorsal;G
-0,0992804;-0,161736;-0,535276;-0,705905;-1;-0,378716;0,099454;0,195498;0,2154;0,208301;0,0523716;0,00969531;-0,14161;Dorsal;G
-0,0879454;-0,193682;-0,720352;-0,937562;-1;-0,0832749;0,495541;0,540664;0,519963;0,588732;0,429454;0,202634;0,212565;Dorsal;G
-0,19212;-0,226411;-0,547983;-0,960687;-1;-0,350477;0,33224;0,485679;0,498586;0,489535;0,360307;0,165739;0,0903188;Dorsal;G
-0,150587;-0,405352;-0,438739;-1;-0,672752;-0,035056;0,273251;0,327312;0,283269;0,296627;0,268206;0,173202;0,087735;Dorsal;G
0,0474413;-0,416324;-0,858148;-1;-0,815653;0,219565;0,572313;0,474907;0,480845;0,47182;0,318086;0,376526;0,252206;Dorsal;G
-0,0585915;-0,274284;-0,317367;-0,726646;-1;-0,126075;0,319458;0,400344;0,356338;0,403587;0,211283;-0,109242;-0,0618938;Dorsal;G
-0,203432;-0,292345;-0,760554;-1;-0,883527;0,0310872;0,405081;0,461789;0,457161;0,300265;0,272872;0,200035;0,0718895;Dorsal;G
-0,18897;-0,27963;-0,59677;-1;-0,8824;-0,384064;0,283602;0,326157;0,432703;0,411966;0,334229;0,211529;0,0682937;Dorsal;G
-0,0925268;-0,393223;-0,528955;-1;-0,982483;-0,329885;0,133209;0,274863;0,283785;0,345337;0,12046;-0,0430631;-0,124095;Dorsal;G
-0,121973;-0,425669;-1;-0,911264;-0,994625;-0,0300156;0,444175;0,314683;0,433963;0,39446;0,203312;0,232581;0,178743;Dorsal;G
-0,130093;-0,627454;-0,315302;-0,881369;-1;-0,31897;0,342864;0,499214;0,451103;0,365652;0,0810124;-0,0530944;0,0945434;Dorsal;G
-0,0854018;-0,147357;-0,556099;-0,953373;-1;-0,302441;0,0906347;0,445057;0,404079;0,293669;0,185811;0,136017;-0,107087;Dorsal;G
-0,258605;-0,493614;-0,458352;-0,85069;-1;-0,594621;0,0276613;0,226276;0,341127;0,199153;-0,115468;-0,170955;-0,295803;Dorsal;G
0,00928097;-0,266647;-0,386875;-1;-0,940643;-0,243897;0,239537;0,446838;0,522328;0,568406;0,286364;-0,0970927;-0,157798;Dorsal;G
-0,112592;-0,214972;-0,434557;-1;-0,785077;-0,298355;0,00824409;0,470447;0,37579;0,339439;0,255786;0,00723622;-0,0536113;Dorsal;G
-0,163209;-0,563696;-0,876213;-1;-0,0867517;0,541851;0,669778;0,70347;0,705762;0,654641;0,614261;0,496824;0,414735;SZ;G
-0,202928;-0,694057;-0,796685;-1;-0,0958272;0,441631;0,599192;0,581414;0,577154;0,575803;0,523773;0,457095;0,417598;SZ;G
-0,269469;-0,611498;-0,794913;-1;-0,0975498;0,517081;0,63337;0,705948;0,674857;0,652697;0,60967;0,543681;0,39171;SZ;G
